"predicted_probability","predictions_point_5","predictions_point_7"
0.0514706284275691,0,0
0.0851899526517471,0,0
0.938831513173166,1,1
0.209877979774763,0,0
0.182178343327,0,0
0.0484073753861006,0,0
0.277768975922977,0,0
0.898815533570561,1,1
0.822998110142154,1,1
0.447337919799132,0,0
0.0450622728539001,0,0
0.973035481493252,1,1
0.901486949716216,1,1
0.963320969002616,1,1
0.228999766997395,0,0
0.190367604134201,0,0
0.939605857464738,1,1
0.251373831235332,0,0
0.98362198749662,1,1
0.251855128409126,0,0
0.935259348638066,1,1
0.996622039808034,1,1
0.478294396796259,0,0
0.968640153027629,1,1
0.989054503281958,1,1
0.963554113004076,1,1
0.805630766026026,1,1
0.0552980137452709,0,0
0.0439831082601862,0,0
0.932912618212123,1,1
0.157474795840308,0,0
0.101275895646014,0,0
0.733081011062876,1,1
0.020723739534783,0,0
0.0878909789199649,0,0
0.920100758316591,1,1
0.975338011976956,1,1
0.998045513571003,1,1
0.96410272440293,1,1
0.893686418279722,1,1
0.157014273474134,0,0
0.82680647216985,1,1
0.162357920229478,0,0
0.788648357528875,1,1
0.986594444665027,1,1
0.840362803896596,1,1
0.148082738820592,0,0
0.687622165154632,1,0
0.897937731507632,1,1
0.19379458990518,0,0
0.993643762789137,1,1
0.784264201386008,1,1
0.0478303970481566,0,0
0.409057407052531,0,0
0.992288113328502,1,1
0.320168742012216,0,0
0.465982795321715,0,0
0.604469586849414,1,0
0.058483124326567,0,0
0.0553435612913591,0,0
0.937249764656522,1,1
0.976020190826687,1,1
0.246530912842237,0,0
0.738315620170963,1,1
0.801969914703173,1,1
0.893886808782451,1,1
0.588186309419823,1,0
0.0306880656604256,0,0
0.529582949691387,1,0
0.0552980137452709,0,0
0.865127487362541,1,1
0.928183523360051,1,1
0.152426213755926,0,0
0.529582949691387,1,0
0.0698168802232283,0,0
0.550231690088961,1,0
0.959555247828373,1,1
0.735170383739375,1,1
0.384959091586779,0,0
0.0570128639008168,0,0
0.650084720541642,1,0
0.262176199948241,0,0
0.504637971732238,1,0
0.880129061590635,1,1
0.933694993966244,1,1
0.20417574624392,0,0
0.923639885287204,1,1
0.676223663176233,1,0
0.805444720189292,1,1
0.573163528667794,1,0
0.966481708329107,1,1
0.0969533001437347,0,0
0.741564101137887,1,1
0.954712373736919,1,1
0.0771761358444346,0,0
0.664335594348481,1,0
0.927924557644241,1,1
0.0417017659442217,0,0
0.0646615766611319,0,0
0.443961727390347,0,0
0.777584386495312,1,1
0.745626135863974,1,1
0.0280715491507639,0,0
0.0262863620337144,0,0
0.956708628889353,1,1
0.467826012301074,0,0
0.776222383301914,1,1
0.986191074234022,1,1
0.128223806533375,0,0
0.942074018567048,1,1
0.766305080989391,1,1
0.534586521823757,1,0
0.951940740825303,1,1
0.253719019288734,0,0
0.786959075459511,1,1
0.0213972903135377,0,0
0.184534637424555,0,0
0.802657779720444,1,1
0.058483124326567,0,0
0.534932777008156,1,0
0.956266771683523,1,1
0.98682265635883,1,1
0.0584837524981406,0,0
0.974373518446207,1,1
0.805630766026026,1,1
0.0902204509743845,0,0
0.553820773932377,1,0
0.918390533776317,1,1
0.145976147550428,0,0
0.0756255433861025,0,0
0.97431419814845,1,1
0.316059251191122,0,0
0.0509871171266747,0,0
0.8765321516026,1,1
0.584400903873315,1,0
0.0265904892134216,0,0
0.857210263425727,1,1
0.261307695199113,0,0
0.958633735646006,1,1
0.372538161049643,0,0
0.172350657336125,0,0
0.99751344293294,1,1
0.0379018155915548,0,0
0.184148462123169,0,0
0.993801328829989,1,1
0.060892393812313,0,0
0.740492764266182,1,1
0.958688890293966,1,1
0.790551284611165,1,1
0.0483532854536309,0,0
0.395147422217832,0,0
0.933900133966738,1,1
0.0258103976024433,0,0
0.390469785777876,0,0
0.989379962100777,1,1
0.885370818244175,1,1
0.215106829684136,0,0
0.935961594331849,1,1
0.686401591108297,1,0
0.166401846725807,0,0
0.976081046657398,1,1
0.98337743864457,1,1
0.145802727943522,0,0
0.0396029154082829,0,0
0.063459317835518,0,0
0.0268674852821792,0,0
0.92696289957699,1,1
0.72930112537826,1,1
0.572967688872497,1,0
0.0972975064059346,0,0
0.96357865159362,1,1
0.162357920229478,0,0
0.758379428477724,1,1
0.949312701188793,1,1
0.129008923583125,0,0
0.0439712639498192,0,0
0.449699481679541,0,0
0.167390526478768,0,0
0.581061232948496,1,0
0.802920005412171,1,1
0.251531904560021,0,0
0.891664689152124,1,1
0.0316853085449294,0,0
0.0470643324085164,0,0
0.67808202600126,1,0
0.652415934016458,1,0
0.074107760705131,0,0
0.377380486272617,0,0
0.998068352559866,1,1
0.976020190826687,1,1
0.215477106170602,0,0
0.0748801370192459,0,0
0.414381374721314,0,0
0.862151537689237,1,1
0.793908980743772,1,1
0.0614982494035957,0,0
0.95086750892815,1,1
0.950253004918092,1,1
0.960387978209238,1,1
0.345203492771078,0,0
0.0366877655852392,0,0
0.0306575110343664,0,0
0.121297634545833,0,0
0.933694993966244,1,1
0.646848051366633,1,0
0.962196116996538,1,1
0.976033270396211,1,1
0.0616825628616433,0,0
0.52379610520911,1,0
0.0622286445180719,0,0
0.963073316051247,1,1
0.0921440671553183,0,0
0.806062505193707,1,1
0.811770822894544,1,1
0.166483231139516,0,0
0.971334371368799,1,1
0.501625768470754,1,0
0.0972975064059346,0,0
0.988938970161896,1,1
0.218726545004842,0,0
0.457644522909252,0,0
0.0375481908431974,0,0
0.0479015666069327,0,0
0.719434851522202,1,1
0.270681398539041,0,0
0.99834777784269,1,1
0.255116608344443,0,0
0.0243695975159023,0,0
0.94543182652072,1,1
0.0880436592904107,0,0
0.0597590982345921,0,0
0.0532681901485202,0,0
0.0299243816643344,0,0
0.203981952636992,0,0
0.0277208200182326,0,0
0.251531904560021,0,0
0.84020513036188,1,1
0.217207795003506,0,0
0.94412534312316,1,1
0.956786262226795,1,1
0.0447506049277926,0,0
0.921531481267914,1,1
0.0978412541314903,0,0
0.897507206687938,1,1
0.775997747785233,1,1
0.979756516593846,1,1
0.381356398544366,0,0
0.966920233843852,1,1
0.934374021866059,1,1
0.940644602051305,1,1
0.981000277491406,1,1
0.0552980137452709,0,0
0.226055713637586,0,0
0.692970447784341,1,0
0.981419226187165,1,1
0.210568224222043,0,0
0.296915480757172,0,0
0.96209146646763,1,1
0.187336596609579,0,0
0.900856458196213,1,1
0.603615630472136,1,0
0.766362754095963,1,1
0.986510882048439,1,1
0.846775898877093,1,1
0.0213972903135377,0,0
0.618219379302325,1,0
0.923347668118876,1,1
0.176004415844003,0,0
0.100458547357665,0,0
0.883764029644572,1,1
0.924563899759496,1,1
0.852134752464136,1,1
0.983654087671281,1,1
0.964015453952219,1,1
0.878873027737536,1,1
0.2621436171968,0,0
0.502462003944884,1,0
0.745388209439912,1,1
0.988530387714038,1,1
0.972965645710227,1,1
0.15873778594267,0,0
0.166758990357636,0,0
0.130958579166439,0,0
0.938140012463886,1,1
0.0669325118222519,0,0
0.0277354412407026,0,0
0.194373100006711,0,0
0.781365875532969,1,1
0.85476087136781,1,1
0.830189178573012,1,1
0.118845075464483,0,0
0.0559031985133211,0,0
0.731124111707359,1,1
0.218525845979956,0,0
0.914819682817521,1,1
0.65425284275191,1,0
0.368388439856831,0,0
0.97266743248248,1,1
0.0837602137531343,0,0
0.363700874489521,0,0
0.169094724843267,0,0
0.33985470757946,0,0
0.933128038619432,1,1
0.923439115971968,1,1
0.800409752658088,1,1
0.917440985943994,1,1
0.152426213755926,0,0
0.970929547333522,1,1
0.966615697225067,1,1
0.897507206687938,1,1
0.709632595314406,1,1
0.0371140442669851,0,0
0.616922229978146,1,0
0.0316853085449294,0,0
0.596291620895277,1,0
0.0920749498670592,0,0
0.398022326560813,0,0
0.889537903283687,1,1
0.968202726909173,1,1
0.0541785447665136,0,0
0.0531207695476725,0,0
0.996317745461556,1,1
0.878798523895278,1,1
0.144475727217015,0,0
0.933953548048323,1,1
0.742373295399176,1,1
0.167554331102662,0,0
0.282350441899814,0,0
0.929442151559089,1,1
0.0667471848191475,0,0
0.852346803026913,1,1
0.111222348453156,0,0
0.228010417166783,0,0
0.166401846725807,0,0
0.952049753859408,1,1
0.877031753997542,1,1
0.586101326795922,1,0
0.0274497547642843,0,0
0.970653148832856,1,1
0.0584184670141572,0,0
0.0630398758663312,0,0
0.994035944867463,1,1
0.0724717530352636,0,0
0.160229157472326,0,0
0.943750248571681,1,1
0.0134028424075964,0,0
0.961111795330882,1,1
0.86418440212776,1,1
0.628261973660957,1,0
0.977785253696279,1,1
0.939918855006417,1,1
0.181197138281641,0,0
0.678098008363355,1,0
0.104417745872824,0,0
0.0460032345141286,0,0
0.869561466448431,1,1
0.342937557913668,0,0
0.0690957635570238,0,0
0.474879579115474,0,0
0.229211672997847,0,0
0.270295765292455,0,0
0.786964539261325,1,1
0.211322823319521,0,0
0.921502872818594,1,1
0.996117762379432,1,1
0.0755389932748736,0,0
0.96816653768035,1,1
0.964375797130975,1,1
0.913743290389941,1,1
0.0452650430137368,0,0
0.87649284445748,1,1
0.031354936907001,0,0
0.638599687738942,1,0
0.573262485102034,1,0
0.957707562560767,1,1
0.0540977666688425,0,0
0.948183975910827,1,1
0.77273777311988,1,1
0.546721312939731,1,0
0.398199407442546,0,0
0.159225587854167,0,0
0.138343251458008,0,0
0.700664546986283,1,1
0.95291886787854,1,1
0.931809972464541,1,1
0.914980466016176,1,1
0.856378620234175,1,1
0.829355818560184,1,1
0.875741995663742,1,1
0.845188008029209,1,1
0.316514240594279,0,0
0.207940623667819,0,0
0.0156681436679983,0,0
0.884254215569867,1,1
0.988823692049569,1,1
0.944882399405786,1,1
0.0319272958639221,0,0
0.458041028556505,0,0
0.0139541177087871,0,0
0.0763508144479114,0,0
0.954964537693132,1,1
0.692524593113145,1,0
0.0824417198350664,0,0
0.959840218067507,1,1
0.0357444428017237,0,0
0.834922646063966,1,1
0.0340036216917035,0,0
0.786682249338895,1,1
0.0464899321914543,0,0
0.869268534936269,1,1
0.0645905572298559,0,0
0.0617271516855944,0,0
0.924205277469566,1,1
0.973512663148194,1,1
0.993043906748072,1,1
0.972965645710227,1,1
0.0473478041635331,0,0
0.858624984965093,1,1
0.217937911084593,0,0
0.86475825848299,1,1
0.638423753770364,1,0
0.990994055620168,1,1
0.229211672997847,0,0
0.536462443580465,1,0
0.0699118612396224,0,0
0.99678504150064,1,1
0.972149502202952,1,1
0.977626567269172,1,1
0.698295218802033,1,0
0.568185524910806,1,0
0.897399083626325,1,1
0.59010782219114,1,0
0.961832594502571,1,1
0.971809192397692,1,1
0.220940254848146,0,0
0.80357702145125,1,1
0.997896024365265,1,1
0.961875700802171,1,1
0.499293502406602,0,0
0.510431384321848,1,0
0.0174704201452705,0,0
0.882359147896006,1,1
0.413729082994483,0,0
0.0540977666688425,0,0
0.986464489695751,1,1
0.90011514056123,1,1
0.964253113009525,1,1
0.972462653989192,1,1
0.661056362765605,1,0
0.891460611807716,1,1
0.998866028669949,1,1
0.0565628662072646,0,0
0.855317962936872,1,1
0.953162055013235,1,1
0.837678178516215,1,1
0.99699328923816,1,1
0.7803106603694,1,1
0.0433658483456159,0,0
0.0417017659442217,0,0
0.170429839695639,0,0
0.995703057382177,1,1
0.487163980488563,0,0
0.0630398758663312,0,0
0.0154562151693265,0,0
0.845304433167053,1,1
0.0309807692664262,0,0
0.0706039281647845,0,0
0.801563724030912,1,1
0.29848265896467,0,0
0.648818410835717,1,0
0.618219379302325,1,0
0.0861151226305192,0,0
0.0848171549891446,0,0
0.883656637277788,1,1
0.747479428704202,1,1
0.642123613321165,1,0
0.0414100246466972,0,0
0.905931526185338,1,1
0.0798395259935455,0,0
0.283362341655872,0,0
0.155449517405371,0,0
0.852134752464136,1,1
0.575399924173849,1,0
0.970509122211431,1,1
0.36010307279303,0,0
0.843566197604202,1,1
0.725242092101403,1,1
0.939536627346046,1,1
0.347685635323606,0,0
0.567395098809332,1,0
0.060892393812313,0,0
0.990667431416487,1,1
0.552399955468792,1,0
0.966085833245649,1,1
0.996080846574345,1,1
0.99402099425652,1,1
0.195797134441601,0,0
0.171982919836722,0,0
0.997856797632878,1,1
0.467826012301074,0,0
0.0399008118504488,0,0
0.964631030079898,1,1
0.626933131558982,1,0
0.937798088132441,1,1
0.618219379302325,1,0
0.791568440799762,1,1
0.12415961650687,0,0
0.968909675842542,1,1
0.361042307848657,0,0
0.562481233216236,1,0
0.96266124156453,1,1
0.430179006911094,0,0
0.117716398803919,0,0
0.105864906226813,0,0
0.81934553177654,1,1
0.961817811300917,1,1
0.0751368625666986,0,0
0.760477753276478,1,1
0.961927200904052,1,1
0.0309807692664262,0,0
0.0397577324728373,0,0
0.949563102463838,1,1
0.65425284275191,1,0
0.0869331831397155,0,0
0.588186309419823,1,0
0.964512762757842,1,1
0.997019941231817,1,1
0.650084720541642,1,0
0.593797486951389,1,0
0.0442723568725456,0,0
0.198363723995098,0,0
0.813656885679672,1,1
0.86120777447616,1,1
0.792734647742084,1,1
0.991521590998629,1,1
0.886127508046083,1,1
0.0892546895085951,0,0
0.990913484969291,1,1
0.829803976102718,1,1
0.940242015979567,1,1
0.926783654183813,1,1
0.1191508702109,0,0
0.589996300936046,1,0
0.0546298686395998,0,0
0.338958261084637,0,0
0.027131783680683,0,0
0.998779793270874,1,1
0.525386493059444,1,0
0.0338214240947403,0,0
0.897399083626325,1,1
0.872102940891453,1,1
0.604997746310606,1,0
0.956482602307329,1,1
0.97431419814845,1,1
0.8765321516026,1,1
0.992384427633102,1,1
0.925815471734369,1,1
0.938074387760802,1,1
0.719434851522202,1,1
0.936827339023754,1,1
0.966920233843852,1,1
0.869687988618613,1,1
0.0544816711142786,0,0
0.0203538144675798,0,0
0.734722528745817,1,1
0.191920746291704,0,0
0.488216962028872,0,0
0.457400259941452,0,0
0.281398648791585,0,0
0.583806797594721,1,0
0.961235684046932,1,1
0.865602115146811,1,1
0.0213975854847694,0,0
0.169040393711847,0,0
0.0543320887645049,0,0
0.94373768601361,1,1
0.889422408935219,1,1
0.896562677899665,1,1
0.703943915291593,1,1
0.93357935329924,1,1
0.96663015805324,1,1
0.958688890293966,1,1
0.422868064978908,0,0
0.67487627473852,1,0
0.0372073565733296,0,0
0.549649559982838,1,0
0.918883888947251,1,1
0.886127508046083,1,1
0.115784359249256,0,0
0.158722359293694,0,0
0.998962586880045,1,1
0.946157681935399,1,1
0.322383022697071,0,0
0.969273015280991,1,1
0.56225962748192,1,0
0.842957813436994,1,1
0.052145324849923,0,0
0.994629741875468,1,1
0.996237296570844,1,1
0.654929082135784,1,0
0.938207050141066,1,1
0.922151416378715,1,1
0.0250098663583082,0,0
0.0645905572298559,0,0
0.191758730097473,0,0
0.0745473397344009,0,0
0.0851081522750376,0,0
0.977538977765733,1,1
0.831698239674664,1,1
0.899622978090926,1,1
0.997771862099281,1,1
0.0614982494035957,0,0
0.936156235801797,1,1
0.113784676814654,0,0
0.730404863316375,1,1
0.884289686960561,1,1
0.873462941946695,1,1
0.991994110358376,1,1
0.980025849561676,1,1
0.994901662204096,1,1
0.87665924232442,1,1
0.671120469134444,1,0
0.946040907954655,1,1
0.979943406313958,1,1
0.0642534431337621,0,0
0.83251853636107,1,1
0.0929395826212683,0,0
0.987214514464808,1,1
0.554808529149677,1,0
0.0719772809349301,0,0
0.998109144284298,1,1
0.20417574624392,0,0
0.379285874371401,0,0
0.0597745192486156,0,0
0.422868064978908,0,0
0.670569815461587,1,0
0.975537540500021,1,1
0.998167476576621,1,1
0.0622334725173111,0,0
0.978081640396164,1,1
0.0646615766611319,0,0
0.0921440671553183,0,0
0.892782440746473,1,1
0.40041871973342,0,0
0.836983162395385,1,1
0.969916374316761,1,1
0.0268871070872347,0,0
0.969916374316761,1,1
0.0223498801233322,0,0
0.171262346337628,0,0
0.0510101147539442,0,0
0.0468214614786043,0,0
0.543701613808797,1,0
0.255116608344443,0,0
0.0557775935056069,0,0
0.0687441155136226,0,0
0.961160387257921,1,1
0.811770822894544,1,1
0.0660798258335201,0,0
0.102710490248319,0,0
0.572096102587147,1,0
0.347407815125723,0,0
0.887118606120249,1,1
0.959473476813593,1,1
0.980562736108652,1,1
0.0654972452070223,0,0
0.158697883760029,0,0
0.0359791372348755,0,0
0.158805752244022,0,0
0.977538977765733,1,1
0.951940740825303,1,1
0.875448459653904,1,1
0.286358877591759,0,0
0.904587772729244,1,1
0.954788937721119,1,1
0.493282746736175,0,0
0.744130296318645,1,1
0.0645905572298559,0,0
0.12179632549013,0,0
0.633225124792857,1,0
0.320168742012216,0,0
0.896409916931393,1,1
0.171176855335624,0,0
0.966538374980385,1,1
0.576782959764374,1,0
0.584225141236124,1,0
0.207747189904607,0,0
0.479776735280123,0,0
0.977785253696279,1,1
0.589193013298263,1,0
0.0396029154082829,0,0
0.977275389152676,1,1
0.301784247587652,0,0
0.181684258374496,0,0
0.0842148357939566,0,0
0.957403661894363,1,1
0.893686418279722,1,1
0.967533833549103,1,1
0.964737915637784,1,1
0.996167676766596,1,1
0.986379917443895,1,1
0.960971205137814,1,1
0.213646306743104,0,0
0.970639262506976,1,1
0.991742490575162,1,1
0.0562730686858195,0,0
0.919231090406193,1,1
0.028335973255608,0,0
0.6802010443557,1,0
0.0984558346719644,0,0
0.0591672356415546,0,0
0.215106829684136,0,0
0.964192841320318,1,1
0.267742488699748,0,0
0.0683315116181133,0,0
0.793858162889117,1,1
0.883423250706683,1,1
0.981043342509628,1,1
0.948595262846313,1,1
0.066007358631279,0,0
0.581506438822261,1,0
0.202608483232949,0,0
0.0159889542554187,0,0
0.977341414366598,1,1
0.231944975522128,0,0
0.0122250658812344,0,0
0.0277354412407026,0,0
0.946388726214526,1,1
0.59825468957522,1,0
0.719994233163312,1,1
0.0630398758663312,0,0
0.836783680913069,1,1
0.77579346212441,1,1
0.0389769267961285,0,0
0.626901220361047,1,0
0.375104785966197,0,0
0.909344957051351,1,1
0.267253673501818,0,0
0.121297634545833,0,0
0.829104638556736,1,1
0.572967688872497,1,0
0.987980366633635,1,1
0.977890150503169,1,1
0.897399083626325,1,1
0.994050895791255,1,1
0.0905482203995371,0,0
0.0498980210115695,0,0
0.684711176890062,1,0
0.102710490248319,0,0
0.993742700436276,1,1
0.976088089679069,1,1
0.269047903279509,0,0
0.983642791128685,1,1
0.0984844266534394,0,0
0.217994496353691,0,0
0.21098639723905,0,0
0.966920233843852,1,1
0.125143858272015,0,0
0.970671869634654,1,1
0.879147430356231,1,1
0.997332937015624,1,1
0.998146910944651,1,1
0.623683153804101,1,0
0.897507206687938,1,1
0.567278458485171,1,0
0.960041856418427,1,1
0.0285828933978928,0,0
0.232284912426689,0,0
0.0294840439660599,0,0
0.83588590745659,1,1
0.993914136097014,1,1
0.984161485567197,1,1
0.989077347085424,1,1
0.060892393812313,0,0
0.186743703911328,0,0
0.102710490248319,0,0
0.998250455012622,1,1
0.0114895345831715,0,0
0.923439115971968,1,1
0.64190492448604,1,0
0.973956877939999,1,1
0.875542812803097,1,1
0.416981558505528,0,0
0.262466040224915,0,0
0.93328640992354,1,1
0.736253225540965,1,1
0.933900133966738,1,1
0.928679890145893,1,1
0.722282292219023,1,1
0.837186870890509,1,1
0.868101597740558,1,1
0.605122606228995,1,0
0.290403054932792,0,0
0.0690957635570238,0,0
0.820474903765234,1,1
0.0734603957972194,0,0
0.853856991783246,1,1
0.991832929686299,1,1
0.954027094623886,1,1
0.977785253696279,1,1
0.949974954484057,1,1
0.481664810757014,0,0
0.879129272411702,1,1
0.498834660971824,0,0
0.897399083626325,1,1
0.921781700024343,1,1
0.984266932970489,1,1
0.987177569012778,1,1
0.864351542971972,1,1
0.924318457346046,1,1
0.181684258374496,0,0
0.0550528912961415,0,0
0.0669680649054254,0,0
0.0442723568725456,0,0
0.781628234922315,1,1
0.578936174585003,1,0
0.456566907464105,0,0
0.466443577396334,0,0
0.103454159064727,0,0
0.528775451446975,1,0
0.980989153054056,1,1
0.58293568059527,1,0
0.172050598240141,0,0
0.977341414366598,1,1
0.99293435655141,1,1
0.993592003818775,1,1
0.857254462315076,1,1
0.964987541377619,1,1
0.995121009832886,1,1
0.638599687738942,1,0
0.113537869539149,0,0
0.0429873595613461,0,0
0.980436210736534,1,1
0.0919841933745548,0,0
0.595602561390113,1,0
0.491122797317463,0,0
0.965519154336256,1,1
0.978571477402813,1,1
0.0947992375147554,0,0
0.474255406594691,0,0
0.579354024799147,1,0
0.786475659768187,1,1
0.0312499949898115,0,0
0.935446368055123,1,1
0.858027715049087,1,1
0.979298973003582,1,1
0.902523520492253,1,1
0.534586521823757,1,0
0.956128261426526,1,1
0.28845566114821,0,0
0.876252646687763,1,1
0.984777527367657,1,1
0.384959091586779,0,0
0.446150012727013,0,0
0.990904227217126,1,1
0.935371130496921,1,1
0.885251529006994,1,1
0.977330666070566,1,1
0.456210244513102,0,0
0.996162521269748,1,1
0.0530012326240153,0,0
0.977275389152676,1,1
0.0717834726086102,0,0
0.870874907797794,1,1
0.860353427096896,1,1
0.883777366843398,1,1
0.806308986119159,1,1
0.0371140442669851,0,0
0.419585993533542,0,0
0.224827820538208,0,0
0.99521675944931,1,1
0.561068677376377,1,0
0.589996300936046,1,0
0.30026849484017,0,0
0.0647768195041188,0,0
0.996267011738209,1,1
0.969232279971865,1,1
0.0335726487886118,0,0
0.953722699654246,1,1
0.207447788837673,0,0
0.337076534499389,0,0
0.0413548141691093,0,0
0.614061234921516,1,0
0.593797486951389,1,0
0.061076840812119,0,0
0.349004580320261,0,0
0.928974142502118,1,1
0.998250455012622,1,1
0.363429030130807,0,0
0.0147622895876487,0,0
0.856486268635362,1,1
0.109928422016165,0,0
0.87299113223941,1,1
0.0298447200698209,0,0
0.0252339778194855,0,0
0.0660798258335201,0,0
0.89342480282774,1,1
0.0325831366200821,0,0
0.803364839764025,1,1
0.441291730357835,0,0
0.974888794786285,1,1
0.613554625381014,1,0
0.194189192947727,0,0
0.33227437362649,0,0
0.0250098663583082,0,0
0.0222619300407149,0,0
0.340723455346487,0,0
0.35086541452551,0,0
0.312664473501937,0,0
0.028335973255608,0,0
0.949797246421135,1,1
0.970451167401355,1,1
0.975338011976956,1,1
0.694304808046896,1,0
0.996311143139627,1,1
0.966920233843852,1,1
0.959454995835783,1,1
0.989277774337226,1,1
0.0573885035331481,0,0
0.363429030130807,0,0
0.850956180110123,1,1
0.960372707239088,1,1
0.121657201815744,0,0
0.966169627373856,1,1
0.890228782104622,1,1
0.0395276077597573,0,0
0.0519651802253822,0,0
0.556442700406936,1,0
0.233338694837596,0,0
0.0248193620792427,0,0
0.115664746405173,0,0
0.97431419814845,1,1
0.0387293655304248,0,0
0.518960550465256,1,0
0.719994233163312,1,1
0.935657470969587,1,1
0.481493902860138,0,0
0.536345325751278,1,0
0.18016011135969,0,0
0.823868796377504,1,1
0.122252702932603,0,0
0.0276891724499422,0,0
0.983005759623682,1,1
0.798255099730015,1,1
0.950447790180251,1,1
0.0333607282379168,0,0
0.980454188986555,1,1
0.590975168157258,1,0
0.656801966606631,1,0
0.886117819137363,1,1
0.820164640438436,1,1
0.216911412081988,0,0
0.0430277551928852,0,0
0.562164438493845,1,0
0.621801748856495,1,0
0.0781600240341995,0,0
0.0147622895876487,0,0
0.19545656083883,0,0
0.873462941946695,1,1
0.0562730686858195,0,0
0.556828091000732,1,0
0.86120777447616,1,1
0.832539413864841,1,1
0.632457697898449,1,0
0.207973617963115,0,0
0.96489752384762,1,1
0.608788502445139,1,0
0.974124045671154,1,1
0.922215963540968,1,1
0.975782949910439,1,1
0.984831274512391,1,1
0.0797129231289408,0,0
0.0698912616447991,0,0
0.535742977452224,1,0
0.96341949403511,1,1
0.959850155884586,1,1
0.0223755655408301,0,0
0.967554586663385,1,1
0.98154551942327,1,1
0.0306727656232997,0,0
0.674269833727786,1,0
0.433857050835168,0,0
0.0675146751584417,0,0
0.850666191761025,1,1
0.98216502377397,1,1
0.971795139422621,1,1
0.127552605799872,0,0
0.97777553433011,1,1
0.687286252042793,1,0
0.0645905572298559,0,0
0.0473478041635331,0,0
0.0740384128470856,0,0
0.96266124156453,1,1
0.158805752244022,0,0
0.303534783969255,0,0
0.701309074803026,1,1
0.463808964412285,0,0
0.894501426996599,1,1
0.995052793844686,1,1
0.337437915981773,0,0
0.977895125579447,1,1
0.753498374757355,1,1
0.0566255932598959,0,0
0.977671720464804,1,1
0.917352752749113,1,1
0.682614306203132,1,0
0.662790960977208,1,0
0.993643762789137,1,1
0.0414100246466972,0,0
0.268964440279724,0,0
0.892782440746473,1,1
0.953609833313614,1,1
0.0312499949898115,0,0
0.268089124900549,0,0
0.899263434082971,1,1
0.97431419814845,1,1
0.0130993238627333,0,0
0.0542028996639039,0,0
0.972304809727356,1,1
0.705098665300525,1,1
0.638328498694212,1,0
0.303783207279561,0,0
0.0244500110850336,0,0
0.251206340339758,0,0
0.0478303970481566,0,0
0.428976919219508,0,0
0.0205435577390986,0,0
0.903322357908487,1,1
0.954576441073435,1,1
0.157859349371784,0,0
0.0892903950981369,0,0
0.993357298591005,1,1
0.796243216197172,1,1
0.0131458888847063,0,0
0.877558218938596,1,1
0.759272432006184,1,1
0.852134752464136,1,1
0.0611807906994822,0,0
0.0544816711142786,0,0
0.985770669334323,1,1
0.968909675842542,1,1
0.91610764522031,1,1
0.869322525229157,1,1
0.0176891856688071,0,0
0.0605790770107784,0,0
0.298194648724508,0,0
0.18016011135969,0,0
0.0541785447665136,0,0
0.572967688872497,1,0
0.131040314474967,0,0
0.0991751540140454,0,0
0.0250098663583082,0,0
0.01224058483855,0,0
0.0578784925850333,0,0
0.966920233843852,1,1
0.811770822894544,1,1
0.373346957712935,0,0
0.97929093749709,1,1
0.997294949683928,1,1
0.573083949752176,1,0
0.968909675842542,1,1
0.603615630472136,1,0
0.0743500104033167,0,0
0.860287529549674,1,1
0.283362341655872,0,0
0.961893875337665,1,1
0.584369368379871,1,0
0.0198960597588404,0,0
0.0687441155136226,0,0
0.298537984543845,0,0
0.893686418279722,1,1
0.261036526732958,0,0
0.886008904876588,1,1
0.994994705060843,1,1
0.826974645336302,1,1
0.287608010832573,0,0
0.734383169023378,1,1
0.436520396134009,0,0
0.169094724843267,0,0
0.16944774114454,0,0
0.151060218536966,0,0
0.97778567576919,1,1
0.664694062244842,1,0
0.832811830705971,1,1
0.86422978768352,1,1
0.0170548052076285,0,0
0.201290117610752,0,0
0.523770965822004,1,0
0.255729167772509,0,0
0.197288304055087,0,0
0.139303811196576,0,0
0.0704420037315476,0,0
0.0258113093707831,0,0
0.0782899079205943,0,0
0.641763463967991,1,0
0.118845075464483,0,0
0.8811575099374,1,1
0.539827024567563,1,0
0.99438617815814,1,1
0.0445898222428713,0,0
0.974097790638794,1,1
0.93254021607288,1,1
0.145802727943522,0,0
0.461974777925401,0,0
0.53176604958884,1,0
0.956489644571575,1,1
0.673491418328077,1,0
0.961817811300917,1,1
0.0804985166238086,0,0
0.0274725299287471,0,0
0.0312499949898115,0,0
0.878873027737536,1,1
0.874568672047263,1,1
0.0262863620337144,0,0
0.352147645475172,0,0
0.990579177790236,1,1
0.0309807692664262,0,0
0.0460032345141286,0,0
0.992881703556573,1,1
0.980967230288035,1,1
0.546154823714641,1,0
0.859889009250028,1,1
0.97778567576919,1,1
0.155879685596742,0,0
0.935889504964787,1,1
0.0597745192486156,0,0
0.0536593163992695,0,0
0.253321365980951,0,0
0.0501275455522363,0,0
0.940934641403889,1,1
0.889247653367224,1,1
0.217521599600648,0,0
0.939138530871266,1,1
0.691724638863163,1,0
0.869322525229157,1,1
0.0547807435795791,0,0
0.983575121474602,1,1
0.221201343713679,0,0
0.0142606310944258,0,0
0.22799842485543,0,0
0.618219379302325,1,0
0.620480422235658,1,0
0.632952220800233,1,0
0.122110883146089,0,0
0.679223516811336,1,0
